18.66664,23.33324
18.66664,24.9999
18.66664,26.66656
18.66664,28.33322
18.66664,29.99988
18.66664,31.66654
18.66664,33.3332
18.66664,34.99986
18.66664,36.66652
18.66664,38.33318
18.66664,39.99984
18.66664,41.6665
18.66664,43.33316
18.66664,44.99982
18.66664,46.66648
18.66664,48.33314
20.99997,0.0
20.99997,1.66666
20.99997,3.33332
20.99997,4.99998
20.99997,6.66664
20.99997,8.3333
20.99997,9.99996
20.99997,11.66662
20.99997,13.33328
20.99997,14.99994
20.99997,16.6666
20.99997,18.33326
20.99997,19.99992
20.99997,21.66658
20.99997,23.33324
20.99997,24.9999
20.99997,26.66656
20.99997,28.33322
20.99997,29.99988
20.99997,31.66654
20.99997,33.3332
20.99997,34.99986
20.99997,36.66652
20.99997,38.33318
20.99997,39.99984
20.99997,41.6665
20.99997,43.33316
20.99997,44.99982
20.99997,46.66648
20.99997,48.33314
23.3333,0.0
23.3333,1.66666
23.3333,3.33332
23.3333,4.99998
23.3333,6.66664
23.3333,8.3333
23.3333,9.99996
23.3333,11.66662
23.3333,13.33328
23.3333,14.99994
23.3333,16.6666
23.3333,18.33326
23.3333,19.99992
23.3333,21.66658
23.3333,23.33324
23.3333,24.9999
23.3333,26.66656
23.3333,28.33322
23.3333,29.99988
23.3333,31.66654
23.3333,33.3332
23.3333,34.99986
23.3333,36.66652
23.3333,38.33318
23.3333,39.99984
23.3333,41.6665
23.3333,43.33316
23.3333,44.99982
23.3333,46.66648
23.3333,48.33314
25.66663,0.0
25.66663,1.66666
25.66663,3.33332
25.66663,4.99998
25.66663,6.66664
25.66663,8.3333
25.66663,9.99996
25.66663,11.66662
25.66663,13.33328
25.66663,14.99994
25.66663,16.6666
25.66663,18.33326
25.66663,19.99992
25.66663,21.66658
25.66663,23.33324
25.66663,24.9999
25.66663,26.66656
25.66663,28.33322
25.66663,29.99988
25.66663,31.66654
25.66663,33.3332
25.66663,34.99986
25.66663,36.66652
25.66663,38.33318
25.66663,39.99984
25.66663,41.6665
25.66663,43.33316
25.66663,44.99982
25.66663,46.66648
25.66663,48.33314
27.99996,0.0
27.99996,1.66666
27.99996,3.33332
27.99996,4.99998
27.99996,6.66664
27.99996,8.3333
27.99996,9.99996
27.99996,11.66662
27.99996,13.33328
27.99996,14.99994
27.99996,16.6666
27.99996,18.33326
27.99996,19.99992
27.99996,21.66658
27.99996,23.33324
27.99996,24.9999
27.99996,26.66656
27.99996,28.33322
27.99996,29.99988
27.99996,31.66654
27.99996,33.3332
27.99996,34.99986
27.99996,36.66652
27.99996,38.33318
27.99996,39.99984
27.99996,41.6665
27.99996,43.33316
27.99996,44.99982
27.99996,46.66648
27.99996,48.33314
30.33329,0.0
30.33329,1.66666
30.33329,3.33332
30.33329,4.99998
30.33329,6.66664
30.33329,8.3333
30.33329,9.99996
30.33329,11.66662
30.33329,13.33328
30.33329,14.99994
30.33329,16.6666
30.33329,18.33326
30.33329,19.99992
30.33329,21.66658
30.33329,23.33324
30.33329,24.9999
30.33329,26.66656
30.33329,28.33322
30.33329,29.99988
30.33329,31.66654
30.33329,33.3332
30.33329,34.99986
30.33329,36.66652
30.33329,38.33318
30.33329,39.99984
30.33329,41.6665
30.33329,43.33316
30.33329,44.99982
30.33329,46.66648
30.33329,48.33314
32.66662,0.0
32.66662,1.66666
32.66662,3.33332
32.66662,4.99998
32.66662,6.66664
32.66662,8.3333
32.66662,9.99996
32.66662,11.66662
32.66662,13.33328
32.66662,14.99994
32.66662,16.6666
32.66662,18.33326
32.66662,19.99992
32.66662,21.66658
32.66662,23.33324
32.66662,24.9999
32.66662,26.66656
32.66662,28.33322
32.66662,29.99988
32.66662,31.66654
32.66662,33.3332
32.66662,34.99986
32.66662,36.66652
32.66662,38.33318
32.66662,39.99984
32.66662,41.6665
32.66662,43.33316
32.66662,44.99982
32.66662,46.66648
32.66662,48.33314
34.99995,0.0
34.99995,1.66666
34.99995,3.33332
34.99995,4.99998
34.99995,6.66664
34.99995,8.3333
34.99995,9.99996
34.99995,11.66662
34.99995,13.33328
34.99995,14.99994
34.99995,16.6666
34.99995,18.33326
34.99995,19.99992
34.99995,21.66658
34.99995,23.33324
34.99995,24.9999
34.99995,26.66656
34.99995,28.33322
34.99995,29.99988
34.99995,31.66654
34.99995,33.3332
34.99995,34.99986
34.99995,36.66652
34.99995,38.33318
34.99995,39.99984
34.99995,41.6665
34.99995,43.33316
34.99995,44.99982
34.99995,46.66648
34.99995,48.33314
37.33328,0.0
37.33328,1.66666
37.33328,3.33332
37.33328,4.99998
37.33328,6.66664
37.33328,8.3333
37.33328,9.99996
37.33328,11.66662
37.33328,13.33328
37.33328,14.99994
37.33328,16.6666
37.33328,18.33326
37.33328,19.99992
37.33328,21.66658
37.33328,23.33324
37.33328,24.9999
37.33328,26.66656
37.33328,28.33322
37.33328,29.99988
37.33328,31.66654
37.33328,33.3332
37.33328,34.99986
37.33328,36.66652
37.33328,38.33318
37.33328,39.99984
37.33328,41.6665
37.33328,43.33316
37.33328,44.99982
37.33328,46.66648
37.33328,48.33314
39.66661,0.0
39.66661,1.66666
39.66661,3.33332
39.66661,4.99998
39.66661,6.66664
39.66661,8.3333
39.66661,9.99996
39.66661,11.66662
39.66661,13.33328
39.66661,14.99994
39.66661,16.6666
39.66661,18.33326
39.66661,19.99992
39.66661,21.66658
39.66661,23.33324
39.66661,24.9999
39.66661,26.66656
39.66661,28.33322
39.66661,29.99988
39.66661,31.66654
39.66661,33.3332
39.66661,34.99986
39.66661,36.66652
39.66661,38.33318
39.66661,39.99984
39.66661,41.6665
39.66661,43.33316
39.66661,44.99982
39.66661,46.66648
39.66661,48.33314
41.99994,0.0
41.99994,1.66666
41.99994,3.33332
41.99994,4.99998
41.99994,6.66664
41.99994,8.3333
41.99994,9.99996
41.99994,11.66662
41.99994,13.33328
41.99994,14.99994
41.99994,16.6666
41.99994,18.33326
41.99994,19.99992
41.99994,21.66658
41.99994,23.33324
41.99994,24.9999
41.99994,26.66656
41.99994,28.33322
41.99994,29.99988
41.99994,31.66654
41.99994,33.3332
41.99994,34.99986
41.99994,36.66652
41.99994,38.33318
41.99994,39.99984
41.99994,41.6665
41.99994,43.33316
41.99994,44.99982
41.99994,46.66648
41.99994,48.33314
44.33327,0.0
44.33327,1.66666
44.33327,3.33332
44.33327,4.99998
44.33327,6.66664
44.33327,8.3333
44.33327,9.99996
44.33327,11.66662
44.33327,13.33328
44.33327,14.99994
44.33327,16.6666
44.33327,18.33326
44.33327,19.99992
